255,0,0,0,0
255,0,0,0,0
255,0,0,3,0
255,0,0,7,0
255,0,0,12,0
255,0,0,17,0
255,0,0,23,0
255,0,0,29,0
255,0,0,35,0
255,0,0,41,0
255,0,0,47,0
255,0,0,52,0
255,0,0,57,0
255,0,0,62,0
255,0,0,68,0
255,0,0,74,0
255,0,0,80,0
255,0,0,86,0
255,0,0,91,0
255,0,0,97,0
255,0,0,103,0
255,0,0,109,0
255,0,0,115,0
255,0,0,121,0
255,0,0,127,0
255,0,0,133,0
255,0,0,139,0
255,0,0,145,0
255,0,0,151,0
255,0,0,157,0
255,0,0,163,0
255,0,0,169,0
255,0,0,175,0
255,0,0,181,0
255,0,0,187,0
255,0,0,193,0
255,0,0,199,0
255,0,0,205,0
255,0,0,211,0
255,0,0,218,0
255,0,0,224,0
255,0,0,230,0
255,0,0,237,0
255,0,0,243,0
255,0,0,249,0
255,0,0,0,1
255,0,1,5,0
255,0,1,11,0
255,0,1,17,0
255,0,1,24,0
255,0,1,30,0
255,0,1,36,0
255,0,1,43,0
255,0,1,49,0
255,0,1,55,0
255,0,1,61,0
255,0,1,67,0
255,0,1,73,0
255,0,1,79,0
255,0,1,86,0
255,0,1,92,0
255,0,1,98,0
255,0,1,104,0
255,0,1,110,0
255,0,1,117,0
255,0,1,123,0
255,0,1,129,0
255,0,1,135,0
255,0,1,141,0
255,0,1,148,0
255,0,1,154,0
255,0,1,160,0
255,0,1,166,0
255,0,1,172,0
255,0,1,178,0
255,0,1,184,0
,,,,
255,0,1,190,0
255,0,1,196,0
255,0,1,202,0
255,0,1,208,0
255,0,1,215,0
255,0,1,221,0
255,0,1,228,0
255,0,1,234,0
255,0,1,241,0
255,0,1,247,0
255,0,1,253,0
255,0,2,3,0
255,0,2,9,0
255,0,2,16,0
255,0,2,22,0
255,0,2,28,0
255,0,2,34,0
255,0,2,40,0
255,0,2,46,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,48,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,47,0
255,0,2,49,0
255,0,2,52,0
255,0,2,55,0
255,0,2,55,0
255,0,2,55,0
255,0,2,55,0
255,0,2,55,0
255,0,2,55,0
255,1,0,0,0
255,1,0,0,0
,,,,
255,1,0,3,0
255,1,0,4,0
255,1,0,5,0
255,1,0,5,0
255,1,0,6,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,5,0
255,1,0,5,0
255,1,0,5,0
255,1,0,6,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,5,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
,,,,
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,7,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
,,,,
255,1,0,7,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
255,1,0,6,0
