3140,41.50326797,#REF!,,,,
3160,41.66666667,#REF!,,,,
3180,41.99346405,#REF!,,,,
3200,42.15686275,#REF!,,,,
3220,42.48366013,#REF!,,,,
3240,42.64705882,#REF!,,,,
3260,42.97385621,#REF!,,,,
3280,43.30065359,#REF!,,,,
3300,43.46405229,#REF!,,,,
3320,43.95424837,#REF!,,,,
3340,44.28104575,#REF!,,,,
3360,44.44444444,#REF!,,,,
3380,44.77124183,#REF!,,,,
3400,45.09803922,#REF!,,,,
3420,45.26143791,#REF!,,,,
3440,45.58823529,#REF!,,,,
3460,45.75163399,#REF!,,,,
3480,46.07843137,#REF!,,,,
3500,46.24183007,#REF!,,,,
3520,46.56862745,#REF!,,,,
3540,46.89542484,#REF!,,,,
3560,47.38562092,#REF!,,,,
3580,47.54901961,#REF!,,,,
3600,47.87581699,#REF!,,,,
3620,48.03921569,#REF!,,,,
3640,48.36601307,#REF!,,,,
3660,48.52941176,#REF!,,,,
3680,48.85620915,#REF!,,,,
3700,49.18300654,#REF!,,,,
3720,49.34640523,#REF!,,,,
3740,49.67320261,#REF!,,,,
3760,49.83660131,#REF!,,,,
3780,50.16339869,#REF!,,,,
3800,50.32679739,#REF!,,,,
3820,50.65359477,#REF!,,,,
3840,50.98039216,#REF!,,,,
3860,51.14379085,#REF!,,,,
3880,51.47058824,#REF!,,,,
3900,51.63398693,#REF!,,,,
3920,51.96078431,#REF!,,,,
3940,52.2875817,#REF!,,,,
3960,52.45098039,#REF!,,,,
3980,52.77777778,#REF!,,,,
4000,52.94117647,#REF!,,,,
4020,53.26797386,#REF!,,,,
4040,53.59477124,#REF!,,,,
4060,53.75816993,#REF!,,,,
4080,54.08496732,#REF!,,,,
4100,54.24836601,#REF!,,,,
4120,54.5751634,#REF!,,,,
4140,54.73856209,#REF!,,,,
4160,55.06535948,#REF!,,,,
4180,55.39215686,#REF!,,,,
4200,55.55555556,#REF!,,,,
4220,55.88235294,#REF!,,,,
4240,56.04575163,#REF!,,,,
4260,56.37254902,#REF!,,,,
4280,56.53594771,#REF!,,,,
4300,56.8627451,#REF!,,,,
4320,57.02614379,#REF!,,,,
4340,57.35294118,#REF!,,,,
4360,57.84313725,#REF!,,,,
4380,58.16993464,#REF!,,,,
4400,58.33333333,#REF!,,,,
4420,58.66013072,#REF!,,,,
4440,58.9869281,#REF!,,,,
4460,59.1503268,#REF!,,,,
4480,59.47712418,#REF!,,,,
4500,59.64052288,#REF!,,,,
4520,59.96732026,#REF!,,,,
4540,60.13071895,#REF!,,,,
4560,60.45751634,#REF!,,,,
4580,60.78431373,#REF!,,,,
4600,60.94771242,#REF!,,,,
4620,61.2745098,#REF!,,,,
4640,61.4379085,#REF!,,,,
4660,62.09150327,#REF!,,,,
4680,62.25490196,#REF!,,,,
4700,62.58169935,#REF!,,,,
4720,62.74509804,#REF!,,,,
4740,63.07189542,#REF!,,,,
4760,63.23529412,#REF!,,,,
4780,63.5620915,#REF!,,,,
4800,63.88888889,#REF!,,,,
4820,64.05228758,#REF!,,,,
4840,64.37908497,#REF!,,,,
4860,64.54248366,#REF!,,,,
4880,64.86928105,#REF!,,,,
4900,65.03267974,#REF!,,,,
4920,65.35947712,#REF!,,,,
4940,65.52287582,#REF!,,,,
4960,65.8496732,#REF!,,,,
4980,66.0130719,#REF!,,,,
5000,66.33986928,#REF!,,,,
5020,66.50326797,#REF!,,,,
5040,66.83006536,#REF!,,,,
5060,67.15686275,#REF!,,,,
5080,67.32026144,#REF!,,,,
5100,67.64705882,#REF!,,,,
5120,67.81045752,#REF!,,,,
5140,68.1372549,#REF!,,,,
5160,68.30065359,#REF!,,,,
5180,68.62745098,#REF!,,,,
5200,68.79084967,#REF!,,,,
5220,69.44444444,#REF!,,,,
5240,69.60784314,#REF!,,,,
5260,69.93464052,#REF!,,,,
5280,70.09803922,#REF!,,,,
5300,70.4248366,#REF!,,,,
5320,70.75163399,#REF!,,,,
5340,70.91503268,#REF!,,,,
5360,71.24183007,#REF!,,,,
5380,71.40522876,#REF!,,,,
5400,71.73202614,#REF!,,,,
5420,71.89542484,#REF!,,,,
5440,72.22222222,#REF!,,,,
5460,72.54901961,#REF!,,,,
5480,72.7124183,#REF!,,,,
5500,73.03921569,#REF!,,,,
5520,73.52941176,#REF!,,,,
5540,73.85620915,#REF!,,,,
5560,74.01960784,#REF!,,,,
5580,74.34640523,#REF!,,,,
5600,74.67320261,#REF!,,,,
5620,74.83660131,#REF!,,,,
5640,75.16339869,#REF!,,,,
5660,75.32679739,#REF!,,,,
5680,75.65359477,#REF!,,,,
5700,75.81699346,#REF!,,,,
5720,76.14379085,#REF!,,,,
5740,76.47058824,#REF!,,,,
5760,76.63398693,#REF!,,,,
5780,76.96078431,#REF!,,,,
5800,77.2875817,#REF!,,,,
5820,77.45098039,#REF!,,,,
5840,77.77777778,#REF!,,,,
5860,77.94117647,#REF!,,,,
5880,78.26797386,#REF!,,,,
5900,78.59477124,#REF!,,,,
5920,78.75816993,#REF!,,,,
5940,79.08496732,#REF!,,,,
5960,79.24836601,#REF!,,,,
5980,79.5751634,#REF!,,,,
6000,79.73856209,#REF!,,,,
6020,80.06535948,#REF!,,,,
6040,80.39215686,#REF!,,,,
6060,80.55555556,#REF!,,,,
6080,80.88235294,#REF!,,,,
6100,81.20915033,#REF!,,,,
6120,81.37254902,#REF!,,,,
6140,81.69934641,#REF!,,,,
6160,81.8627451,#REF!,,,,
6180,82.18954248,#REF!,,,,
6200,82.51633987,#REF!,,,,
6220,82.67973856,#REF!,,,,
6240,83.00653595,#REF!,,,,
6260,83.16993464,#REF!,,,,
6280,83.49673203,#REF!,,,,
6300,83.66013072,#REF!,,,,
6320,84.31372549,#REF!,,,,
6340,84.47712418,#REF!,,,,
6360,84.80392157,#REF!,,,,
6380,85.13071895,#REF!,,,,
6400,85.29411765,#REF!,,,,
6420,85.62091503,#REF!,,,,
6440,85.78431373,#REF!,,,,
6460,86.11111111,#REF!,,,,
6480,86.4379085,#REF!,,,,
6500,86.60130719,#REF!,,,,
6520,86.92810458,#REF!,,,,
6540,87.09150327,#REF!,,,,
6560,87.41830065,#REF!,,,,
6580,87.58169935,#REF!,,,,
6600,87.90849673,#REF!,,,,
6620,88.23529412,#REF!,,,,
6640,88.39869281,#REF!,,,,
6660,88.7254902,#REF!,,,,
6680,89.05228758,#REF!,,,,
6700,89.21568627,#REF!,,,,
6720,89.54248366,#REF!,,,,
6740,89.70588235,#REF!,,,,
6760,90.03267974,#REF!,,,,
6780,90.35947712,#REF!,,,,
6800,90.52287582,#REF!,,,,
6820,90.8496732,#REF!,,,,
6840,91.0130719,#REF!,,,,
6860,91.33986928,#REF!,,,,
6880,91.50326797,#REF!,,,,
6900,91.83006536,#REF!,,,,
6920,92.15686275,#REF!,,,,
6940,92.32026144,#REF!,,,,
6960,92.64705882,#REF!,,,,
6980,92.97385621,#REF!,,,,
7000,93.1372549,#REF!,,,,
7020,93.46405229,#REF!,,,,
7040,93.62745098,#REF!,,,,
7060,93.95424837,#REF!,,,,
7080,94.28104575,#REF!,,,,
7100,94.44444444,#REF!,,,,
7120,94.77124183,#REF!,,,,
7140,94.93464052,#REF!,,,,
7160,95.26143791,#REF!,,,,
7180,95.4248366,#REF!,,,,
7200,95.75163399,#REF!,,,,
7220,96.07843137,#REF!,,,,
7240,96.24183007,#REF!,,,,
7260,96.56862745,#REF!,,,,
7280,96.89542484,#REF!,,,,
7300,97.05882353,#REF!,,,,
7320,97.38562092,#REF!,,,,
7340,97.54901961,#REF!,,,,
7360,97.87581699,#REF!,,,,
7380,98.20261438,#REF!,,,,
7400,98.36601307,#REF!,,,,
7420,98.85620915,#REF!,,,,
7440,99.18300654,#REF!,,,,
7460,99.34640523,#REF!,,,,
7480,99.67320261,#REF!,,,,
7500,100,#REF!,,,,
7520,100.1633987,#REF!,,,,
7540,100.4901961,#REF!,,,,
7560,100.8169935,#REF!,,,,
7580,100.9803922,#REF!,,,,
7600,101.3071895,#REF!,,,,
7620,101.4705882,#REF!,,,,
7640,101.7973856,#REF!,,,,
7660,102.124183,#REF!,,,,
7680,102.2875817,#REF!,,,,
7700,102.6143791,#REF!,,,,
7720,102.7777778,#REF!,,,,
7740,103.1045752,#REF!,,,,
7760,103.2679739,#REF!,,,,
7780,103.5947712,#REF!,,,,
7800,103.9215686,#REF!,,,,
7820,104.0849673,#REF!,,,,
7840,104.4117647,#REF!,,,,
7860,104.7385621,#REF!,,,,
7880,104.9019608,#REF!,,,,
7900,105.2287582,#REF!,,,,
7920,105.3921569,#REF!,,,,
7940,105.7189542,#REF!,,,,
7960,106.0457516,#REF!,,,,
7980,106.2091503,#REF!,,,,
8000,106.5359477,#REF!,,,,
8020,106.6993464,#REF!,,,,
8040,107.0261438,#REF!,,,,
8060,107.1895425,#REF!,,,,
8080,107.5163399,#REF!,,,,
8100,107.8431373,#REF!,,,,
8120,108.0065359,#REF!,,,,
8140,108.3333333,#REF!,,,,
8160,108.6601307,#REF!,,,,
8180,108.8235294,#REF!,,,,
8200,109.1503268,#REF!,,,,
8220,109.6405229,#REF!,,,,
8240,109.9673203,#REF!,,,,
8260,110.130719,#REF!,,,,
8280,110.4575163,#REF!,,,,
8300,110.620915,#REF!,,,,
8320,110.9477124,#REF!,,,,
8340,111.1111111,#REF!,,,,
8360,111.4379085,#REF!,,,,
8380,111.7647059,#REF!,,,,
8400,111.9281046,#REF!,,,,
8420,112.254902,#REF!,,,,
8440,112.745098,#REF!,,,,
8460,113.0718954,#REF!,,,,
8480,113.2352941,#REF!,,,,
8500,113.5620915,#REF!,,,,
8520,113.8888889,#REF!,,,,
8540,114.0522876,#REF!,,,,
8560,114.379085,#REF!,,,,
8580,114.5424837,#REF!,,,,
8600,114.869281,#REF!,,,,
8620,115.0326797,#REF!,,,,
8640,115.3594771,#REF!,,,,
8660,115.6862745,#REF!,,,,
8680,115.8496732,#REF!,,,,
8700,116.1764706,#REF!,,,,
8720,116.503268,#REF!,,,,
8740,116.6666667,#REF!,,,,
8760,116.9934641,#REF!,,,,
8780,117.1568627,#REF!,,,,
8800,117.4836601,#REF!,,,,
8820,117.8104575,#REF!,,,,
8840,117.9738562,#REF!,,,,
8860,118.3006536,#REF!,,,,
8880,118.4640523,#REF!,,,,
8900,118.7908497,#REF!,,,,
8920,118.9542484,#REF!,,,,
8940,119.2810458,#REF!,,,,
8960,119.6078431,#REF!,,,,
8980,119.7712418,#REF!,,,,
9000,120.0980392,#REF!,,,,
9020,120.4248366,#REF!,,,,
9040,120.5882353,#REF!,,,,
9060,120.9150327,#REF!,,,,
9080,121.0784314,#REF!,,,,
9100,121.4052288,#REF!,,,,
9120,121.7320261,#REF!,,,,
9140,121.8954248,#REF!,,,,
9160,122.2222222,#REF!,,,,
9180,122.3856209,#REF!,,,,
9200,122.7124183,#REF!,,,,
9220,122.875817,#REF!,,,,
9240,123.5294118,#REF!,,,,
9260,123.6928105,#REF!,,,,
9280,124.0196078,#REF!,,,,
9300,124.3464052,#REF!,,,,
9320,124.5098039,#REF!,,,,
9340,124.8366013,#REF!,,,,
9360,125,#REF!,,,,
9380,125.3267974,#REF!,,,,
9400,125.6535948,#REF!,,,,
9420,125.8169935,#REF!,,,,
9440,126.1437908,#REF!,,,,
9460,126.3071895,#REF!,,,,
9480,126.6339869,#REF!,,,,
9500,126.7973856,#REF!,,,,
9520,127.124183,#REF!,,,,
9540,127.6143791,#REF!,,,,
9560,127.9411765,#REF!,,,,
9580,128.2679739,#REF!,,,,
9600,128.4313725,#REF!,,,,
9620,128.7581699,#REF!,,,,
9640,128.9215686,#REF!,,,,
9660,129.248366,#REF!,,,,
9680,129.5751634,#REF!,,,,
9700,129.7385621,#REF!,,,,
9720,130.0653595,#REF!,,,,
9740,130.2287582,#REF!,,,,
9760,130.5555556,#REF!,,,,
9780,131.0457516,#REF!,,,,
9800,131.372549,#REF!,,,,
9820,131.5359477,#REF!,,,,
9840,131.8627451,#REF!,,,,
9860,132.1895425,#REF!,,,,
9880,132.3529412,#REF!,,,,
9900,132.6797386,#REF!,,,,
9920,132.8431373,#REF!,,,,
9940,133.1699346,#REF!,,,,
9960,133.496732,#REF!,,,,
9980,133.6601307,#REF!,,,,
10000,133.9869281,#REF!,,,,
10020,134.1503268,#REF!,,,,
10040,134.4771242,#REF!,,,,
10060,134.6405229,#REF!,,,,
10080,134.9673203,#REF!,,,,
10100,135.2941176,#REF!,,,,
10120,135.4575163,#REF!,,,,
10140,135.7843137,#REF!,,,,
10160,136.1111111,#REF!,,,,
10180,136.2745098,#REF!,,,,
10200,136.6013072,#REF!,,,,
10220,136.7647059,#REF!,,,,
10240,137.0915033,#REF!,,,,
10260,137.4183007,#REF!,,,,
10280,137.5816993,#REF!,,,,
10300,137.9084967,#REF!,,,,
10320,138.0718954,#REF!,,,,
10340,138.3986928,#REF!,,,,
10360,138.5620915,#REF!,,,,
10380,138.8888889,#REF!,,,,
10400,139.2156863,#REF!,,,,
10420,139.379085,#REF!,,,,
10440,139.7058824,#REF!,,,,
10460,139.869281,#REF!,,,,
10480,140.1960784,#REF!,,,,
10500,140.5228758,#REF!,,,,
10520,140.6862745,#REF!,,,,
10540,141.0130719,#REF!,,,,
10560,141.1764706,#REF!,,,,
10580,141.8300654,#REF!,,,,
10600,141.9934641,#REF!,,,,
10620,142.3202614,#REF!,,,,
10640,142.4836601,#REF!,,,,
10660,142.8104575,#REF!,,,,
10680,143.1372549,#REF!,,,,
10700,143.3006536,#REF!,,,,
10720,143.627451,#REF!,,,,
10740,143.9542484,#REF!,,,,
10760,144.1176471,#REF!,,,,
10780,144.4444444,#REF!,,,,
10800,144.6078431,#REF!,,,,
10820,144.9346405,#REF!,,,,
10840,145.2614379,#REF!,,,,
10860,145.4248366,#REF!,,,,
10880,145.751634,#REF!,,,,
10900,145.9150327,#REF!,,,,
10920,146.2418301,#REF!,,,,
10940,146.4052288,#REF!,,,,
10960,146.7320261,#REF!,,,,
10980,147.0588235,#REF!,,,,
11000,147.2222222,#REF!,,,,
11020,147.5490196,#REF!,,,,
11040,147.7124183,#REF!,,,,
11060,148.0392157,#REF!,,,,
11080,148.2026144,#REF!,,,,
11100,148.5294118,#REF!,,,,
11120,148.8562092,#REF!,,,,
11140,149.0196078,#REF!,,,,
11160,149.3464052,#REF!,,,,
11180,149.5098039,#REF!,,,,
11200,149.8366013,#REF!,,,,
11220,150,#REF!,,,,
11240,150.3267974,#REF!,,,,
11260,150.4901961,#REF!,,,,
11280,150.8169935,#REF!,,,,
11300,151.3071895,#REF!,,,,
11320,151.6339869,#REF!,,,,
11340,151.7973856,#REF!,,,,
11360,152.124183,#REF!,,,,
11380,152.2875817,#REF!,,,,
11400,152.6143791,#REF!,,,,
11420,152.9411765,#REF!,,,,
11440,153.1045752,#REF!,,,,
11460,153.4313725,#REF!,,,,
11480,153.7581699,#REF!,,,,
11500,153.9215686,#REF!,,,,
11520,154.248366,#REF!,,,,
11540,154.4117647,#REF!,,,,
11560,154.7385621,#REF!,,,,
11580,155.0653595,#REF!,,,,
11600,155.5555556,#REF!,,,,
11620,155.7189542,#REF!,,,,
11640,156.0457516,#REF!,,,,
11660,156.2091503,#REF!,,,,
11680,156.5359477,#REF!,,,,
11700,156.8627451,#REF!,,,,
11720,157.0261438,#REF!,,,,
11740,157.3529412,#REF!,,,,
11760,157.5163399,#REF!,,,,
11780,157.8431373,#REF!,,,,
11800,158.0065359,#REF!,,,,
11820,158.3333333,#REF!,,,,
11840,158.6601307,#REF!,,,,
11860,158.8235294,#REF!,,,,
11880,158.9869281,#REF!,,,,
11900,159.3137255,#REF!,,,,
11920,159.6405229,#REF!,,,,
11940,159.8039216,#REF!,,,,
11960,160.130719,#REF!,,,,
11980,160.2941176,#REF!,,,,
12000,160.620915,#REF!,,,,
