133,102,123,2022-09-21 1:33:28 PM +00:00
133,102,122,2022-09-21 1:33:28 PM +00:00
133,102,123,2022-09-21 1:33:28 PM +00:00
133,102,123,2022-09-21 1:33:28 PM +00:00
133,102,124,2022-09-21 1:33:28 PM +00:00
133,102,123,2022-09-21 1:33:28 PM +00:00
133,103,124,2022-09-21 1:33:28 PM +00:00
131,102,123,2022-09-21 1:33:28 PM +00:00
133,102,123,2022-09-21 1:33:28 PM +00:00
133,102,124,2022-09-21 1:33:28 PM +00:00
133,102,124,2022-09-21 1:33:28 PM +00:00
133,102,125,2022-09-21 1:33:28 PM +00:00
134,102,126,2022-09-21 1:33:28 PM +00:00
133,102,125,2022-09-21 1:33:29 PM +00:00
133,102,125,2022-09-21 1:33:29 PM +00:00
133,101,124,2022-09-21 1:33:29 PM +00:00
132,102,123,2022-09-21 1:33:29 PM +00:00
131,97,124,2022-09-21 1:33:29 PM +00:00
132,102,119,2022-09-21 1:33:29 PM +00:00
136,101,122,2022-09-21 1:33:29 PM +00:00
127,99,132,2022-09-21 1:33:29 PM +00:00
133,105,121,2022-09-21 1:33:29 PM +00:00
132,102,124,2022-09-21 1:33:29 PM +00:00
134,101,124,2022-09-21 1:33:29 PM +00:00
136,103,119,2022-09-21 1:33:29 PM +00:00
131,103,123,2022-09-21 1:33:29 PM +00:00
132,105,124,2022-09-21 1:33:29 PM +00:00
133,102,123,2022-09-21 1:33:29 PM +00:00
135,98,125,2022-09-21 1:33:29 PM +00:00
133,100,123,2022-09-21 1:33:29 PM +00:00
132,102,123,2022-09-21 1:33:29 PM +00:00
132,102,124,2022-09-21 1:33:29 PM +00:00
131,104,123,2022-09-21 1:33:29 PM +00:00
130,103,123,2022-09-21 1:33:29 PM +00:00
127,103,122,2022-09-21 1:33:29 PM +00:00
127,102,123,2022-09-21 1:33:29 PM +00:00
118,93,129,2022-09-21 1:33:29 PM +00:00
80,101,149,2022-09-21 1:33:30 PM +00:00
21,138,155,2022-09-21 1:33:30 PM +00:00
211,86,119,2022-09-21 1:33:30 PM +00:00
252,70,112,2022-09-21 1:33:30 PM +00:00
123,123,135,2022-09-21 1:33:30 PM +00:00
112,106,133,2022-09-21 1:33:30 PM +00:00
130,94,122,2022-09-21 1:33:30 PM +00:00
136,100,122,2022-09-21 1:33:30 PM +00:00
130,102,122,2022-09-21 1:33:30 PM +00:00
135,98,122,2022-09-21 1:33:30 PM +00:00
130,101,123,2022-09-21 1:33:30 PM +00:00
133,97,124,2022-09-21 1:33:30 PM +00:00
135,102,122,2022-09-21 1:33:30 PM +00:00
137,101,125,2022-09-21 1:33:30 PM +00:00
133,102,125,2022-09-21 1:33:30 PM +00:00
133,101,124,2022-09-21 1:33:30 PM +00:00
134,102,124,2022-09-21 1:33:30 PM +00:00
133,103,123,2022-09-21 1:33:30 PM +00:00
131,105,123,2022-09-21 1:33:30 PM +00:00
132,101,127,2022-09-21 1:33:30 PM +00:00
128,101,125,2022-09-21 1:33:30 PM +00:00
130,104,122,2022-09-21 1:33:30 PM +00:00
131,102,123,2022-09-21 1:33:30 PM +00:00
130,101,125,2022-09-21 1:33:30 PM +00:00
128,102,125,2022-09-21 1:33:30 PM +00:00
129,98,126,2022-09-21 1:33:30 PM +00:00
128,104,124,2022-09-21 1:33:30 PM +00:00
132,97,126,2022-09-21 1:33:31 PM +00:00
131,101,123,2022-09-21 1:33:31 PM +00:00
131,102,124,2022-09-21 1:33:31 PM +00:00
129,102,123,2022-09-21 1:33:31 PM +00:00
128,103,124,2022-09-21 1:33:31 PM +00:00
129,103,123,2022-09-21 1:33:31 PM +00:00
127,102,124,2022-09-21 1:33:31 PM +00:00
122,103,124,2022-09-21 1:33:31 PM +00:00
94,112,126,2022-09-21 1:33:31 PM +00:00
56,109,147,2022-09-21 1:33:31 PM +00:00
91,100,138,2022-09-21 1:33:31 PM +00:00
202,67,115,2022-09-21 1:33:31 PM +00:00
199,91,123,2022-09-21 1:33:31 PM +00:00
119,122,134,2022-09-21 1:33:31 PM +00:00
130,99,130,2022-09-21 1:33:31 PM +00:00
134,100,126,2022-09-21 1:33:31 PM +00:00
136,99,127,2022-09-21 1:33:31 PM +00:00
134,98,125,2022-09-21 1:33:31 PM +00:00
134,103,125,2022-09-21 1:33:31 PM +00:00
134,99,126,2022-09-21 1:33:31 PM +00:00
138,99,126,2022-09-21 1:33:31 PM +00:00
131,100,127,2022-09-21 1:33:31 PM +00:00
131,100,125,2022-09-21 1:33:31 PM +00:00
130,103,125,2022-09-21 1:33:31 PM +00:00
131,103,124,2022-09-21 1:33:32 PM +00:00
132,102,125,2022-09-21 1:33:32 PM +00:00
131,100,125,2022-09-21 1:33:32 PM +00:00
129,103,124,2022-09-21 1:33:32 PM +00:00
127,100,124,2022-09-21 1:33:32 PM +00:00
125,103,124,2022-09-21 1:33:32 PM +00:00
129,103,124,2022-09-21 1:33:32 PM +00:00
126,103,124,2022-09-21 1:33:32 PM +00:00
131,103,123,2022-09-21 1:33:32 PM +00:00
134,102,124,2022-09-21 1:33:32 PM +00:00
130,101,124,2022-09-21 1:33:32 PM +00:00
133,100,124,2022-09-21 1:33:32 PM +00:00
131,103,123,2022-09-21 1:33:32 PM +00:00
131,100,126,2022-09-21 1:33:32 PM +00:00
130,102,123,2022-09-21 1:33:32 PM +00:00
130,100,124,2022-09-21 1:33:32 PM +00:00
133,100,124,2022-09-21 1:33:32 PM +00:00
130,102,123,2022-09-21 1:33:32 PM +00:00
131,104,124,2022-09-21 1:33:32 PM +00:00
129,102,123,2022-09-21 1:33:32 PM +00:00
125,104,124,2022-09-21 1:33:32 PM +00:00
126,100,123,2022-09-21 1:33:32 PM +00:00
123,104,121,2022-09-21 1:33:32 PM +00:00
108,102,124,2022-09-21 1:33:32 PM +00:00
53,111,136,2022-09-21 1:33:32 PM +00:00
35,131,156,2022-09-21 1:33:33 PM +00:00
227,46,128,2022-09-21 1:33:33 PM +00:00
213,100,114,2022-09-21 1:33:33 PM +00:00
129,120,133,2022-09-21 1:33:33 PM +00:00
104,116,134,2022-09-21 1:33:33 PM +00:00
130,91,134,2022-09-21 1:33:33 PM +00:00
135,96,128,2022-09-21 1:33:33 PM +00:00
130,105,125,2022-09-21 1:33:33 PM +00:00
132,102,127,2022-09-21 1:33:33 PM +00:00
136,97,128,2022-09-21 1:33:33 PM +00:00
134,100,129,2022-09-21 1:33:33 PM +00:00
130,98,128,2022-09-21 1:33:33 PM +00:00
133,102,126,2022-09-21 1:33:33 PM +00:00
131,102,125,2022-09-21 1:33:33 PM +00:00
131,105,126,2022-09-21 1:33:33 PM +00:00
129,103,127,2022-09-21 1:33:33 PM +00:00
130,103,127,2022-09-21 1:33:33 PM +00:00
133,102,126,2022-09-21 1:33:33 PM +00:00
134,100,127,2022-09-21 1:33:33 PM +00:00
133,100,126,2022-09-21 1:33:33 PM +00:00
133,100,127,2022-09-21 1:33:33 PM +00:00
134,100,126,2022-09-21 1:33:33 PM +00:00
133,101,126,2022-09-21 1:33:33 PM +00:00
131,100,126,2022-09-21 1:33:33 PM +00:00
132,102,124,2022-09-21 1:33:34 PM +00:00
132,102,126,2022-09-21 1:33:34 PM +00:00
129,102,125,2022-09-21 1:33:34 PM +00:00
130,102,125,2022-09-21 1:33:34 PM +00:00
129,101,125,2022-09-21 1:33:34 PM +00:00
129,102,125,2022-09-21 1:33:34 PM +00:00
130,102,125,2022-09-21 1:33:34 PM +00:00
129,101,124,2022-09-21 1:33:34 PM +00:00
130,103,124,2022-09-21 1:33:34 PM +00:00
